FECHA_CORTE,UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,ANNIO,MODALIDAD_DE_POSTULACION,EBA_EBR,EGRESO_SECUNDARIA,PRIMERA_OPCION,PRIMERA_OPCION_TURNO,SEGUNDA_OPCION,SEGUNDA_OPCION_TURNO,EDAD,SEXO
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBA - Educación Básica Alternativa,2020,Diseño Gráfico,Diurno,Desarrollo de Sistemas de Información,Diurno,18,Masculino
20230320,150101,LIMA,LIMA,LIMA,2022,Conadis,EBR - Educación Básica Regular,2007,Contabilidad,Nocturno,Administración,Nocturno,31,Masculino
20230320,150101,LIMA,LIMA,LIMA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Diseño Gráfico,Diurno,Diseño Gráfico,Nocturno,18,Femenino
20230320,150101,LIMA,LIMA,LIMA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2017,Administración,Nocturno,Desarrollo de Sistemas de Información,Nocturno,21,Masculino
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,,Contabilidad,Nocturno,Administración,Nocturno,40,Femenino
20230320,150108,LIMA,LIMA,CHORRILLOS,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Desarrollo de Sistemas de Información,Nocturno,Construcción Civil,Nocturno,20,Masculino
20230320,150110,LIMA,LIMA,COMAS,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,17,Femenino
20230320,150106,LIMA,LIMA,CARABAYLLO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Publicitario,Diurno,Diseño Gráfico,Diurno,18,Femenino
20230320,150110,LIMA,LIMA,COMAS,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2011,Administración,Nocturno,Contabilidad,Nocturno,28,Masculino
20230320,70104,CALLAO,CALLAO,LA PERLA,2022,Ordinario - Examen de admisión,EBA - Educación Básica Alternativa,2019,Contabilidad,Nocturno,Mecánica de Producción,Nocturno,20,Masculino
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Contabilidad,Diurno,Diseño Gráfico,Diurno,17,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Administración,Nocturno,Administración,Nocturno,20,Masculino
20230320,150121,LIMA,LIMA,PUEBLO LIBRE,2022,Primeros Puestos,EBR - Educación Básica Regular,2021,Contabilidad,Diurno,Administración,Diurno,17,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,18,Masculino
20230320,70106,CALLAO,CALLAO,VENTANILLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,,Construcción Civil,Diurno,Mecánica de Producción,Diurno,19,Masculino
20230320,70103,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2015,Mecánica Automotriz,Nocturno,Mecánica Automotriz,Nocturno,25,Masculino
20230320,150121,LIMA,LIMA,PUEBLO LIBRE,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Desarrollo de Sistemas de Información,Diurno,Diseño Publicitario,Diurno,19,Femenino
20230320,150125,LIMA,LIMA,PUENTE PIEDRA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2018,Administración,Diurno,Administración,Diurno,20,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Publicitario,Diurno,Diseño Publicitario,Diurno,18,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Contabilidad,Nocturno,Secretariado Ejecutivo,Nocturno,19,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,18,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBA - Educación Básica Alternativa,2021,Administración,Diurno,Desarrollo de Sistemas de Información,Diurno,17,Femenino
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Conadis,EBR - Educación Básica Regular,2006,Desarrollo de Sistemas de Información,Diurno,Diseño Publicitario,Diurno,32,Masculino
20230320,70103,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Nocturno,Diseño Gráfico,Nocturno,17,Femenino
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2015,Administración,Nocturno,Secretariado Ejecutivo,Nocturno,24,Femenino
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Diseño Gráfico,Diurno,Administración,Diurno,19,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2018,Diseño Gráfico,Diurno,Diseño Gráfico,Diurno,21,Masculino
20230320,150101,LIMA,LIMA,LIMA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2016,Construcción Civil,Nocturno,Diseño Gráfico,Nocturno,22,Masculino
20230320,150106,LIMA,LIMA,CARABAYLLO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,17,Femenino
20230320,150101,LIMA,LIMA,LIMA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,20,Masculino
20230320,70104,CALLAO,CALLAO,LA PERLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2018,Mecánica Automotriz,Nocturno,Diseño Publicitario,Nocturno,22,Femenino
20230320,70102,CALLAO,CALLAO,BELLAVISTA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Diseño Gráfico,Nocturno,Diseño Gráfico,Diurno,20,Femenino
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,1999,Desarrollo de Sistemas de Información,Nocturno,Desarrollo de Sistemas de Información,Nocturno,40,Masculino
20230320,150143,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2017,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,22,Femenino
20230320,70106,CALLAO,CALLAO,VENTANILLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,,Diseño Gráfico,Nocturno,Diseño Gráfico,Nocturno,20,Masculino
20230320,70106,CALLAO,CALLAO,VENTANILLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2008,Mecánica Automotriz,Diurno,Desarrollo de Sistemas de Información,Diurno,31,Masculino
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,20,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Administración,Diurno,Administración,Nocturno,18,Femenino
20230320,150136,LIMA,LIMA,SAN MIGUEL,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Diseño Publicitario,Diurno,Diseño Gráfico,Diurno,19,Femenino
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Contabilidad,Diurno,Administración,Diurno,18,Femenino
20230320,150103,LIMA,LIMA,ATE,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,18,Femenino
20230320,150116,LIMA,LIMA,LINCE,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,19,Femenino
20230320,150110,LIMA,LIMA,COMAS,2022,Conadis,EBR - Educación Básica Regular,2011,Administración,Nocturno,Secretariado Ejecutivo,Nocturno,27,Femenino
20230320,150136,LIMA,LIMA,SAN MIGUEL,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Desarrollo de Sistemas de Información,Diurno,Administración,Diurno,18,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2010,Desarrollo de Sistemas de Información,Diurno,Contabilidad,Diurno,28,Masculino
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Administración,Diurno,Contabilidad,Diurno,20,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,18,Femenino
20230320,150136,LIMA,LIMA,SAN MIGUEL,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Diseño Gráfico,Nocturno,Administración,Nocturno,19,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2010,Desarrollo de Sistemas de Información,Diurno,Desarrollo de Sistemas de Información,Nocturno,28,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Construcción Civil,Diurno,Contabilidad,Diurno,18,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Diseño Publicitario,Diurno,Mecánica Automotriz,Nocturno,19,Masculino
20230320,70104,CALLAO,CALLAO,LA PERLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Nocturno,Desarrollo de Sistemas de Información,Nocturno,17,Masculino
20230320,150117,LIMA,LIMA,LOS OLIVOS,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2014,Diseño Gráfico,Diurno,Diseño Publicitario,Nocturno,23,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Desarrollo de Sistemas de Información,Diurno,Secretariado Ejecutivo,Diurno,17,Femenino
20230320,150112,LIMA,LIMA,INDEPENDENCIA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2009,Desarrollo de Sistemas de Información,Nocturno,Diseño Gráfico,Nocturno,30,Masculino
20230320,150117,LIMA,LIMA,LOS OLIVOS,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Administración,Diurno,Desarrollo de Sistemas de Información,Diurno,20,Femenino
20230320,70104,CALLAO,CALLAO,LA PERLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Publicitario,Diurno,Secretariado Ejecutivo,Diurno,17,Femenino
20230320,150101,LIMA,LIMA,LIMA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2007,Administración,Diurno,Secretariado Ejecutivo,Diurno,31,Femenino
20230320,150136,LIMA,LIMA,SAN MIGUEL,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Nocturno,Desarrollo de Sistemas de Información,Diurno,17,Femenino
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2017,Administración,Diurno,Administración,Diurno,22,Masculino
20230320,150130,LIMA,LIMA,SAN BORJA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Administración,Diurno,Diseño Gráfico,Nocturno,18,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2004,Construcción Civil,Nocturno,Administración,Nocturno,35,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Desarrollo de Sistemas de Información,Diurno,Contabilidad,Nocturno,18,Masculino
20230320,150125,LIMA,LIMA,PUENTE PIEDRA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Administración,Diurno,Construcción Civil,Diurno,18,Femenino
20230320,150132,LIMA,LIMA,SAN JUAN DE LURIGANCHO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2005,Administración,Nocturno,Contabilidad,Nocturno,35,Masculino
20230320,70106,CALLAO,CALLAO,VENTANILLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,20,Masculino
20230320,70106,CALLAO,CALLAO,VENTANILLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Diurno,Secretariado Ejecutivo,Diurno,18,Femenino
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2007,Diseño Publicitario,Nocturno,Desarrollo de Sistemas de Información,Nocturno,32,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2016,Diseño Publicitario,Diurno,Diseño Gráfico,Diurno,22,Masculino
20230320,150110,LIMA,LIMA,COMAS,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Diurno,Diseño Gráfico,Diurno,18,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Contabilidad,Diurno,Diseño Gráfico,Diurno,17,Masculino
20230320,150132,LIMA,LIMA,SAN JUAN DE LURIGANCHO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2014,Diseño Gráfico,Diurno,Diseño Publicitario,Nocturno,26,Femenino
20230320,150132,LIMA,LIMA,SAN JUAN DE LURIGANCHO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Diurno,Diseño Publicitario,Nocturno,17,Femenino
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Contabilidad,Diurno,Administración,Diurno,18,Femenino
20230320,150136,LIMA,LIMA,SAN MIGUEL,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2016,Desarrollo de Sistemas de Información,Diurno,Mecánica Automotriz,Diurno,18,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Publicitario,Nocturno,Diseño Gráfico,Nocturno,17,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBA - Educación Básica Alternativa,2020,Administración,Diurno,Administración,Diurno,19,Femenino
20230320,70106,CALLAO,CALLAO,VENTANILLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,19,Masculino
20230320,120604,JUNIN,SATIPO,MAZAMARI,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Desarrollo de Sistemas de Información,Diurno,Construcción Civil,Diurno,20,Masculino
20230320,150117,LIMA,LIMA,LOS OLIVOS,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Administración,Nocturno,Desarrollo de Sistemas de Información,Nocturno,18,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Desarrollo de Sistemas de Información,Diurno,Diseño Publicitario,Diurno,18,Masculino
20230320,70106,CALLAO,CALLAO,VENTANILLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Administración,Diurno,Desarrollo de Sistemas de Información,Diurno,18,Femenino
20230320,160301,LORETO,LORETO,NAUTA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2017,Mecánica Automotriz,Diurno,Administración,Diurno,19,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBA - Educación Básica Alternativa,2021,Mecánica Automotriz,Diurno,Diseño Gráfico,Diurno,17,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Contabilidad,Nocturno,Secretariado Ejecutivo,Nocturno,17,Femenino
20230320,70102,CALLAO,CALLAO,BELLAVISTA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Diseño Gráfico,Diurno,Diseño Gráfico,Nocturno,19,Femenino
20230320,150101,LIMA,LIMA,LIMA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Contabilidad,Diurno,Diseño Publicitario,Diurno,20,Masculino
20230320,150117,LIMA,LIMA,LOS OLIVOS,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2014,Contabilidad,Diurno,Administración,Diurno,25,Femenino
20230320,150112,LIMA,LIMA,INDEPENDENCIA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2003,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,36,Femenino
20230320,150136,LIMA,LIMA,SAN MIGUEL,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,1995,Desarrollo de Sistemas de Información,Nocturno,Diseño Gráfico,Nocturno,44,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Publicitario,Diurno,Mecánica de Producción,Diurno,18,Femenino
20230320,70106,CALLAO,CALLAO,VENTANILLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Contabilidad,Diurno,Desarrollo de Sistemas de Información,Diurno,17,Femenino
20230320,150101,LIMA,LIMA,LIMA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Desarrollo de Sistemas de Información,Diurno,Diseño Gráfico,Diurno,19,Masculino
20230320,70106,CALLAO,CALLAO,VENTANILLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Administración,Diurno,Mecánica Automotriz,Diurno,18,Masculino
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Diurno,Diseño Gráfico,Diurno,18,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Diseño Gráfico,Diurno,Diseño Gráfico,Diurno,19,Masculino
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Contabilidad,Diurno,Administración,Diurno,19,Femenino
20230320,70106,CALLAO,CALLAO,VENTANILLA,2022,Ordinario - Examen de admisión,EBA - Educación Básica Alternativa,2021,Administración,Diurno,Secretariado Ejecutivo,Diurno,25,Femenino
20230320,70102,CALLAO,CALLAO,BELLAVISTA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,18,Masculino
20230320,150101,LIMA,LIMA,LIMA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,19,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2008,Mecánica Automotriz,Nocturno,Mecánica de Producción,Nocturno,31,Masculino
20230320,150136,LIMA,LIMA,SAN MIGUEL,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2008,Diseño Publicitario,Diurno,Diseño Gráfico,Diurno,30,Femenino
20230320,70103,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2013,Desarrollo de Sistemas de Información,Diurno,Diseño Gráfico,Diurno,27,Masculino
20230320,150136,LIMA,LIMA,SAN MIGUEL,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Desarrollo de Sistemas de Información,Nocturno,Mecánica Automotriz,Nocturno,18,Masculino
20230320,70103,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2018,Contabilidad,Diurno,Administración,Diurno,20,Masculino
20230320,150143,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2015,Diseño Gráfico,Diurno,Diseño Gráfico,Diurno,23,Femenino
20230320,130402,LA LIBERTAD,CHEPEN,PACANGA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2016,Construcción Civil,Nocturno,Mecánica Automotriz,Nocturno,23,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Desarrollo de Sistemas de Información,Diurno,Administración,Diurno,17,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2006,Administración,Diurno,Diseño Gráfico,Diurno,32,Masculino
20230320,150125,LIMA,LIMA,PUENTE PIEDRA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Construcción Civil,Diurno,Mecánica de Producción,Diurno,17,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2017,Contabilidad,Nocturno,Secretariado Ejecutivo,Nocturno,21,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2017,Administración,Nocturno,Mecánica Automotriz,Nocturno,24,Masculino
20230320,150121,LIMA,LIMA,PUEBLO LIBRE,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2016,Desarrollo de Sistemas de Información,Nocturno,Diseño Gráfico,Nocturno,22,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,17,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Administración,Nocturno,Contabilidad,Nocturno,19,Masculino
20230320,240101,TUMBES,TUMBES,TUMBES,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Diurno,Secretariado Ejecutivo,Diurno,18,Femenino
20230320,150136,LIMA,LIMA,SAN MIGUEL,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Desarrollo de Sistemas de Información,Diurno,Mecánica de Producción,Diurno,19,Masculino
20230320,70106,CALLAO,CALLAO,VENTANILLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Mecánica Automotriz,Diurno,Mecánica de Producción,Diurno,17,
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Conadis,EBR - Educación Básica Regular,2017,Diseño Gráfico,Diurno,Mecánica de Producción,Diurno,22,Masculino
20230320,70104,CALLAO,CALLAO,LA PERLA,2022,Ordinario - Examen de admisión,EBA - Educación Básica Alternativa,2012,Desarrollo de Sistemas de Información,Diurno,Secretariado Ejecutivo,Diurno,25,Femenino
20230320,150101,LIMA,LIMA,LIMA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,19,Masculino
20230320,70104,CALLAO,CALLAO,LA PERLA,2022,Conadis,EBR - Educación Básica Regular,1994,Desarrollo de Sistemas de Información,Nocturno,Diseño Publicitario,Nocturno,44,Masculino
20230320,211101,PUNO,SAN ROMAN,JULIACA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2016,Contabilidad,Nocturno,Construcción Civil,Nocturno,23,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,1994,Construcción Civil,Diurno,Mecánica de Producción,Diurno,44,Masculino
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2013,Diseño Gráfico,Diurno,Mecánica de Producción,Diurno,26,Masculino
20230320,70106,CALLAO,CALLAO,VENTANILLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2018,Administración,Diurno,Diseño Publicitario,Diurno,20,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Administración,Nocturno,Contabilidad,Nocturno,19,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Diseño Gráfico,Diurno,Secretariado Ejecutivo,Diurno,18,Femenino
20230320,70106,CALLAO,CALLAO,VENTANILLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Administración,Nocturno,Secretariado Ejecutivo,Nocturno,17,Masculino
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Administración,Nocturno,Mecánica Automotriz,Nocturno,17,Masculino
20230320,70106,CALLAO,CALLAO,VENTANILLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Diseño Publicitario,Nocturno,Diseño Gráfico,Nocturno,18,Femenino
20230320,150101,LIMA,LIMA,LIMA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Diseño Gráfico,Nocturno,Diseño Publicitario,Diurno,18,Masculino
20230320,150103,LIMA,LIMA,ATE,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,17,Masculino
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2017,Secretariado Ejecutivo,Diurno,Diseño Gráfico,Diurno,21,Femenino
20230320,190103,PASCO,PASCO,HUARIACA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2000,Desarrollo de Sistemas de Información,Nocturno,Administración,Nocturno,39,Masculino
20230320,70104,CALLAO,CALLAO,LA PERLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Desarrollo de Sistemas de Información,Diurno,Secretariado Ejecutivo,Diurno,18,Femenino
20230320,70106,CALLAO,CALLAO,VENTANILLA,2022,Ordinario - Examen de admisión,EBA - Educación Básica Alternativa,2020,Diseño Gráfico,Nocturno,Diseño Gráfico,Nocturno,18,
20230320,70102,CALLAO,CALLAO,BELLAVISTA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2012,Administración,Nocturno,Administración,Nocturno,26,Femenino
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Ordinario - Examen de admisión,EBA - Educación Básica Alternativa,2016,Diseño Publicitario,Diurno,Desarrollo de Sistemas de Información,Diurno,24,Masculino
20230320,70106,CALLAO,CALLAO,VENTANILLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Desarrollo de Sistemas de Información,Diurno,Mecánica de Producción,Diurno,20,Masculino
20230320,150101,LIMA,LIMA,LIMA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Diseño Publicitario,Diurno,Diseño Gráfico,Diurno,19,Masculino
